scenario_id,agent_id,object_type,selected_predictor,speed,heading_change,lateral_motion,cv_fde,kf_fde,hybrid_fde,oracle_best_fde,hybrid_gain_vs_cv,hybrid_gain_vs_kf
821e0118a0ef48b2,3938,pedestrian,CV,0.9802056203700307,12.302134897703201,0.62451171875,0.8833216406698355,1.0835155006466857,0.8833216406698355,0.8833216406698355,0.0,0.20019385997685013
821e0118a0ef48b2,3956,pedestrian,CV,1.1652373158462177,13.546080255372479,0.7822265625,0.688613492946033,0.553820617962395,0.688613492946033,0.553820617962395,0.0,-0.134792874983638
8e8052b4f96b2199,310,pedestrian,CV,2.752099452981196,6.280739649924034,0.146484375,6.981530763046987,5.194867102042671,6.981530763046987,5.194867102042671,0.0,-1.786663661004316
8f1ccf225dd5813c,159,pedestrian,KF,0.13109795550813488,279.478258359899,0.0537109375,0.29807044500500757,0.11742830235522908,0.11742830235522908,0.11742830235522908,0.1806421426497785,0.0
914f16ffef6529c5,108,pedestrian,KF,0.04003132660205236,278.62260408791934,0.0146484375,0.14741316400046525,0.14036750820124677,0.14036750820124677,0.14036750820124677,0.007045655799218481,0.0
914f16ffef6529c5,116,pedestrian,CV,1.526112139688713,10.377982585298522,0.0380859375,0.26881871438949806,0.8879089676685782,0.26881871438949806,0.26881871438949806,0.0,0.6190902532790801
91ae85924f2177b3,216,pedestrian,CV,1.3718842134782596,7.745652460100087,1.0611572265625,6.400934001548377,5.97766531393855,6.400934001548377,5.97766531393855,0.0,-0.42326868760982705
95bd21699baa15a5,4569,pedestrian,KF,0.09293947385349272,517.6287208456572,0.0546875,1.8184514185863627,1.8916743045143496,1.8916743045143496,1.8184514185863627,-0.07322288592798687,0.0
95bd21699baa15a5,4570,pedestrian,KF,0.26179731152567315,315.45925855169696,0.070068359375,1.4267004325045567,1.4650568066716452,1.4650568066716452,1.4267004325045567,-0.03835637416708848,0.0
9646b687f1411768,3338,pedestrian,CV,1.220139023147126,13.52512459527697,1.05029296875,2.2585442277531707,1.838129785941683,2.2585442277531707,1.838129785941683,0.0,-0.4204144418114877
9646b687f1411768,3340,pedestrian,CV,1.1397800142938976,11.315416898193476,0.9140625,2.305011013417252,1.7460601820987283,2.305011013417252,1.7460601820987283,0.0,-0.5589508313185239
a067a3788873f5be,4821,pedestrian,CV,0.7506750619533246,25.466453515404332,0.193359375,1.3574374150528847,0.883005434546287,1.3574374150528847,0.883005434546287,0.0,-0.47443198050659774
a067a3788873f5be,4835,pedestrian,CV,0.7191182680134452,26.983170018456928,0.25390625,4.992589077482375,5.533628538583335,4.992589077482375,4.992589077482375,0.0,0.5410394611009597
a067a3788873f5be,5049,cyclist,KF,5.409100668681332,9.171934880039252,4.3359375,10.955415292850654,9.328552321377302,9.328552321377302,9.328552321377302,1.6268629714733525,0.0
a149237c0d9c27ea,1949,cyclist,CV,1.5158009745338212,14.020430320227318,1.341796875,5.587325326779947,6.697769139802106,5.587325326779947,5.587325326779947,0.0,1.110443813022159
a200040e65ba224c,4717,pedestrian,CV,1.3177438526001617,4.512274304792055,1.086181640625,0.49760284206788935,0.8429000030629308,0.49760284206788935,0.49760284206788935,0.0,0.34529716099504143
a2fd6176c7695739,3687,pedestrian,KF,0.09066467628568688,300.1968878826882,0.02978515625,1.3026220487360678,1.2229001508316633,1.2229001508316633,1.2229001508316633,0.07972189790440454,0.0
a2fd6176c7695739,3688,pedestrian,KF,0.13968076470646923,181.178945718353,0.111572265625,0.24615721168997184,0.2275842178887833,0.2275842178887833,0.2275842178887833,0.018572993801188542,0.0
a2fd6176c7695739,3689,pedestrian,KF,0.13113839160755336,100.13137853788233,0.055419921875,1.5877293707025455,1.6756595796526113,1.6756595796526113,1.5877293707025455,-0.08793020895006576,0.0
a2fd6176c7695739,3691,pedestrian,KF,0.10860877926167949,441.33657114800843,0.05810546875,0.17524411222963795,0.23562010484245582,0.23562010484245582,0.17524411222963795,-0.06037599261281787,0.0
a2fd6176c7695739,3693,pedestrian,KF,0.8948064342245878,174.98890157085478,0.285400390625,0.47293405033422964,0.6974799243091215,0.6974799243091215,0.47293405033422964,-0.2245458739748919,0.0
a2fd6176c7695739,3695,pedestrian,CV,1.6141358562568902,5.676373905275693,0.427490234375,1.6284181301272094,1.242694177276748,1.6284181301272094,1.242694177276748,0.0,-0.38572395285046146
a2fd6176c7695739,3696,pedestrian,CV,1.4480791380163072,7.4033125313292665,1.162353515625,0.295089636982356,0.561798999722047,0.295089636982356,0.295089636982356,0.0,0.26670936273969104
a2fd6176c7695739,3697,pedestrian,CV,1.4600608907075647,16.39224072366998,0.38720703125,1.7048168060657047,1.7266745690336722,1.7048168060657047,1.7048168060657047,0.0,0.021857762967967487
a2fd6176c7695739,3698,pedestrian,KF,0.08304752249059706,232.82591150465598,0.020263671875,0.05109244865758885,0.04046828328389084,0.04046828328389084,0.04046828328389084,0.010624165373698008,0.0
a2fd6176c7695739,3724,pedestrian,CV,1.713596390622087,5.75543072676413,0.49755859375,1.9822562752460051,1.2412926271148994,1.9822562752460051,1.2412926271148994,0.0,-0.7409636481311057
a2fd6176c7695739,3725,pedestrian,CV,0.839795343041609,30.689448407162097,0.58544921875,2.6535633682396136,2.6835369078143816,2.6535633682396136,2.6535633682396136,0.0,0.029973539574768004
a2fd6176c7695739,3743,pedestrian,CV,1.9258028349859873,13.250064752284615,0.228271484375,2.4905040990776146,1.9408266024197445,2.4905040990776146,1.9408266024197445,0.0,-0.5496774966578701
a2fd6176c7695739,3746,pedestrian,CV,0.9316705910229001,14.464412859206117,0.616455078125,0.20042505042203707,0.803179442532492,0.20042505042203707,0.20042505042203707,0.0,0.6027543921104549
a2fd6176c7695739,3747,pedestrian,CV,0.33057205488760744,29.241965833557874,0.066650390625,0.5773078815997554,0.43968279992111653,0.5773078815997554,0.43968279992111653,0.0,-0.1376250816786389
a2fd6176c7695739,3798,pedestrian,KF,0.8086317452776367,441.7055334893996,0.388427734375,0.36707012427977737,0.8104977446039359,0.8104977446039359,0.36707012427977737,-0.4434276203241585,0.0
a2fd6176c7695739,3799,pedestrian,KF,1.7726106782946287,546.585557137725,0.853759765625,6.677580946656264,4.719091045056485,4.719091045056485,4.719091045056485,1.958489901599779,0.0
a4956b27f127a67c,5217,cyclist,CV,1.684285142343123,23.697902195137463,1.447998046875,2.9990314835563447,3.8969017747228145,2.9990314835563447,2.9990314835563447,0.0,0.8978702911664698
a991619cfc4f2216,1956,pedestrian,KF,0.07169136273064348,206.84729411334885,0.01953125,0.10823167948213092,0.04555037126403401,0.04555037126403401,0.04555037126403401,0.0626813082180969,0.0
abc362bb96b25c1c,4138,pedestrian,CV,1.2635922022578965,7.395812927208,1.130859375,0.515161455103065,1.312988768851018,0.515161455103065,0.515161455103065,0.0,0.797827313747953
abc362bb96b25c1c,4145,pedestrian,KF,0.4578078908067294,110.13317995306026,0.19140625,0.9296428241928225,0.7217722839884909,0.7217722839884909,0.7217722839884909,0.2078705402043316,0.0
abc362bb96b25c1c,4147,pedestrian,KF,0.8642295316203892,37.85925169665745,0.0791015625,3.523149720091008,2.8464180527131204,2.8464180527131204,2.8464180527131204,0.6767316673778874,0.0
adcea6e87c4558fa,1290,pedestrian,CV,1.4241180586779718,12.870919833315913,1.278106689453125,0.7335460331624251,1.1933684192270748,0.7335460331624251,0.7335460331624251,0.0,0.45982238606464976
adcea6e87c4558fa,1291,pedestrian,KF,1.07544258234744,47.866596844207635,0.185028076171875,0.8013741846946484,1.4051420075139103,1.4051420075139103,0.8013741846946484,-0.6037678228192619,0.0
adcea6e87c4558fa,1292,pedestrian,CV,1.0795408731323504,9.102138919383005,0.07196044921875,0.5215878258547164,0.914738840081856,0.5215878258547164,0.5215878258547164,0.0,0.3931510142271396
ae92386e0686d4d6,2732,pedestrian,CV,1.6567023987456375,11.453475644248151,0.732666015625,0.4872378429774592,1.233811564654326,0.4872378429774592,0.4872378429774592,0.0,0.7465737216768668
ae92386e0686d4d6,2733,pedestrian,CV,1.4339883185138254,10.701784449906407,0.84716796875,0.4664927082008389,0.5495301796258976,0.4664927082008389,0.4664927082008389,0.0,0.08303747142505868
ae92386e0686d4d6,2735,pedestrian,CV,1.1143505784019896,12.87403975538889,0.365478515625,0.2951455999337024,0.9468524924242777,0.2951455999337024,0.2951455999337024,0.0,0.6517068924905753
ae92386e0686d4d6,2739,pedestrian,KF,0.0486158230113159,458.9278914790559,0.017333984375,0.18407610960984086,0.14697535251057953,0.14697535251057953,0.14697535251057953,0.03710075709926133,0.0
ae92386e0686d4d6,2753,pedestrian,CV,1.4624784362326178,14.070774594987482,0.68310546875,0.6931446861696755,1.1740431410547476,0.6931446861696755,0.6931446861696755,0.0,0.4808984548850721
b065dcb23730589b,8044,cyclist,CV,3.513722973121455,3.2724112661812237,1.44287109375,2.985727054701749,0.7375522073048698,2.985727054701749,0.7375522073048698,0.0,-2.2481748473968794
b5b52effcbc11899,1156,pedestrian,KF,1.0535363735926162,251.06756673522776,0.13720703125,3.457594006170995,2.794252225010549,2.794252225010549,2.794252225010549,0.6633417811604461,0.0
b682b4171243133d,1243,pedestrian,CV,1.2472228501962364,14.213365218155701,1.0303802490234375,0.3687974407977909,1.436271191902597,0.3687974407977909,0.3687974407977909,0.0,1.067473751104806
b6c121ee6748be2e,2728,pedestrian,CV,1.3485045223037266,9.061021665005399,0.8212890625,1.0287909236171313,1.1677713100016138,1.0287909236171313,1.0287909236171313,0.0,0.1389803863844825
b6c121ee6748be2e,2729,pedestrian,CV,1.2562332036320805,8.964818086772269,0.8125,0.1033815874462426,0.7414480023061746,0.1033815874462426,0.1033815874462426,0.0,0.638066414859932
bf5644083714297,1974,pedestrian,CV,0.8786288716471659,12.201759469958013,0.735504150390625,0.4055493246050166,0.4074459937811262,0.4055493246050166,0.4055493246050166,0.0,0.0018966691761096444
c37fa6a0a21345f3,2925,pedestrian,CV,1.0832197131831114,12.946225714604823,0.854736328125,0.7850554595849986,0.7867299419878075,0.7850554595849986,0.7850554595849986,0.0,0.0016744824028089855
c511128eee46dcc1,1009,pedestrian,KF,0.16729113395679734,422.8188889145228,0.02734375,0.4522813699494436,0.2987730773064672,0.2987730773064672,0.2987730773064672,0.15350829264297644,0.0
c6d3e9d6c619e786,1341,pedestrian,KF,0.46127748455117445,47.23372560769114,0.05718994140625,1.9851874462443104,1.638123147400279,1.638123147400279,1.638123147400279,0.34706429884403134,0.0
c92f5e81941151a4,96,pedestrian,KF,0.10379144300132231,484.3792006311757,0.04150390625,0.08428115934169247,0.02011135782045276,0.02011135782045276,0.02011135782045276,0.06416980152123972,0.0
c92f5e81941151a4,97,pedestrian,CV,1.8894842045457572,2.319073188996912,0.793701171875,0.13134486414358726,0.632947130033385,0.13134486414358726,0.13134486414358726,0.0,0.5016022658897977
c92f5e81941151a4,98,pedestrian,KF,0.07260064226703875,414.93483415923924,0.04052734375,0.2605801432452805,0.23093709774276647,0.23093709774276647,0.23093709774276647,0.029643045502514037,0.0
c92f5e81941151a4,99,pedestrian,CV,1.126965768203049,14.478450495410875,0.39794921875,0.4714982692197731,0.7166243225464316,0.4714982692197731,0.4714982692197731,0.0,0.2451260533266585
c92f5e81941151a4,103,pedestrian,KF,0.07728475334580162,565.0857755924662,0.01953125,0.18560972507066364,0.10227369466721078,0.10227369466721078,0.10227369466721078,0.08333603040345286,0.0
c92f5e81941151a4,133,pedestrian,CV,1.2331722332620032,14.17405424053882,0.39208984375,0.27108863770834035,0.9124511557149005,0.27108863770834035,0.27108863770834035,0.0,0.6413625180065602
c92f5e81941151a4,136,pedestrian,KF,0.28779381830580225,175.22289660413205,0.14404296875,5.270642222976668,5.520876895853056,5.520876895853056,5.270642222976668,-0.25023467287638823,0.0
cb481a607e0df310,3462,pedestrian,CV,1.2595833164575343,15.853951358944514,1.1162109375,0.9884099789587306,1.3236704429874862,0.9884099789587306,0.9884099789587306,0.0,0.33526046402875553
d4940e640de558c5,555,pedestrian,CV,1.4309382847502399,5.264265928960894,1.01318359375,0.6560798205612304,0.6490786986053885,0.6560798205612304,0.6490786986053885,0.0,-0.007001121955841905
d53adebfe1178441,590,pedestrian,CV,1.3923965020426248,21.355954678169727,0.65234375,3.0838819160394637,3.0778066167469564,3.0838819160394637,3.0778066167469564,0.0,-0.006075299292507275
d84357e99e171a20,57,pedestrian,CV,1.2830206183911523,17.416116229756664,0.0751953125,0.33406705265064296,1.157660628322749,0.33406705265064296,0.33406705265064296,0.0,0.8235935756721061
e3d1b5e3c9e05d41,1609,pedestrian,CV,1.4819231571209883,9.672504495021162,0.9661865234375,1.2702965104902635,1.4448208944343985,1.2702965104902635,1.2702965104902635,0.0,0.17452438394413505
e3d1b5e3c9e05d41,1610,pedestrian,KF,0.2844372754181313,305.4829106491784,0.0904541015625,0.5969140237455122,0.29311749446395646,0.29311749446395646,0.29311749446395646,0.3037965292815557,0.0
e3d1b5e3c9e05d41,1611,pedestrian,KF,0.5440012953301179,303.7688061772162,0.2757568359375,0.4164205106542471,0.21996195738731802,0.21996195738731802,0.21996195738731802,0.1964585532669291,0.0
e3d1b5e3c9e05d41,1612,pedestrian,KF,0.2061061751799819,216.0043473455615,0.1114501953125,0.7709040493435856,0.6676567165973105,0.6676567165973105,0.6676567165973105,0.10324733274627507,0.0
e3d1b5e3c9e05d41,1614,pedestrian,KF,0.6817610951498777,193.31781617459765,0.47412109375,0.794950381857171,1.1110177172825522,1.1110177172825522,0.794950381857171,-0.3160673354253811,0.0
e3d1b5e3c9e05d41,1615,pedestrian,KF,0.08714205072124506,427.34724642295737,0.0361328125,0.23882916235674642,0.1554113154070101,0.1554113154070101,0.1554113154070101,0.08341784694973634,0.0
e3d1b5e3c9e05d41,1616,pedestrian,KF,0.47921099371754217,247.1611783640388,0.2972412109375,1.3254571988985733,0.9370880978324999,0.9370880978324999,0.9370880978324999,0.38836910106607336,0.0
e3d1b5e3c9e05d41,1622,pedestrian,KF,0.11195306731691412,518.3685489732038,0.0557861328125,0.06735544963807172,0.02409367223417744,0.02409367223417744,0.02409367223417744,0.04326177740389428,0.0
e9653159c09f5c72,4373,pedestrian,CV,1.0499616971301986,11.319626742519706,0.7938232421875,1.5779092368691294,1.4468492202049519,1.5779092368691294,1.4468492202049519,0.0,-0.13106001666417755
e9653159c09f5c72,4374,pedestrian,CV,1.4730682425685833,13.33223270721513,0.2281494140625,1.8743758306723282,1.9126578971802175,1.8743758306723282,1.8743758306723282,0.0,0.038282066507889345
e9653159c09f5c72,4375,pedestrian,CV,1.2570980175329087,8.059827174616604,0.9095458984375,0.5966993902699247,0.9654820121438625,0.5966993902699247,0.5966993902699247,0.0,0.36878262187393784
e9653159c09f5c72,4378,pedestrian,CV,0.899056344403325,13.328240208223763,0.7886962890625,1.8866215534656727,1.691271149359032,1.8866215534656727,1.691271149359032,0.0,-0.19535040410664073
e9653159c09f5c72,4398,pedestrian,CV,1.2544460382059341,7.0135619504381514,0.02880859375,0.3337774152355613,0.5542785310337771,0.3337774152355613,0.3337774152355613,0.0,0.2205011157982158
e9653159c09f5c72,4402,pedestrian,CV,1.3353195851614112,9.484382397282202,0.076171875,0.18938960918341385,0.1671996876415061,0.18938960918341385,0.1671996876415061,0.0,-0.022189921541907742
e9653159c09f5c72,4410,pedestrian,CV,0.9837570952508535,17.931318213877468,0.754150390625,1.498946316713149,1.5239040864354227,1.498946316713149,1.498946316713149,0.0,0.024957769722273815
e9653159c09f5c72,4423,pedestrian,CV,1.1921380075239725,14.644547705051371,0.9892578125,1.519036691048322,1.7401781464274644,1.519036691048322,1.519036691048322,0.0,0.22114145537914243
e9653159c09f5c72,4439,pedestrian,CV,1.6125434297870478,14.158557437458137,0.0931396484375,0.9603580678384096,1.8145046274256318,0.9603580678384096,0.9603580678384096,0.0,0.8541465595872222
eb2e689ca1fdb0cf,3190,pedestrian,CV,1.4343226610491056,6.100311848511384,0.784423828125,4.854885120521697,3.5341642820952717,4.854885120521697,3.5341642820952717,0.0,-1.3207208384264253
ee5e5fe91cd6c6e7,3039,pedestrian,KF,0.4258995253386201,51.34599665027809,0.057373046875,2.1491302256548757,2.431105524537075,2.431105524537075,2.1491302256548757,-0.2819752988821995,0.0
ee5e5fe91cd6c6e7,3042,pedestrian,KF,0.12131257845669592,489.02998401914294,0.02880859375,0.17142984694683783,0.04105494330960381,0.04105494330960381,0.04105494330960381,0.13037490363723403,0.0
ee5e5fe91cd6c6e7,3051,pedestrian,CV,1.3897354537267939,8.868376155332182,0.609130859375,0.6894701148494905,0.7349896235835954,0.6894701148494905,0.6894701148494905,0.0,0.04551950873410493
ee5e5fe91cd6c6e7,3054,pedestrian,KF,0.2561894815744013,260.77783084158847,0.0693359375,0.07489517791808077,0.16487194428822555,0.16487194428822555,0.07489517791808077,-0.08997676637014478,0.0
ee5e5fe91cd6c6e7,3059,pedestrian,KF,0.1690014326944094,131.9486828455457,0.0654296875,0.5488909296109306,0.4583697283484421,0.4583697283484421,0.4583697283484421,0.09052120126248847,0.0
ee5e5fe91cd6c6e7,3060,pedestrian,KF,0.15985464150468082,330.64631712151186,0.068115234375,0.5498714021421077,0.3596587462683226,0.3596587462683226,0.3596587462683226,0.1902126558737851,0.0
ee5e5fe91cd6c6e7,3091,pedestrian,CV,1.1288928667369382,33.067733904571604,0.62158203125,1.1900773742958597,1.3537785575906487,1.1900773742958597,1.1900773742958597,0.0,0.163701183294789
ee5e5fe91cd6c6e7,3121,pedestrian,CV,1.0909779780465678,19.161252945878278,0.456298828125,0.422140883929318,0.6557207893171687,0.422140883929318,0.422140883929318,0.0,0.23357990538785073
ee5e5fe91cd6c6e7,3127,pedestrian,KF,1.1434683103926848,49.76299786290606,0.430419921875,0.7365407705663258,0.07205108154974191,0.07205108154974191,0.07205108154974191,0.6644896890165839,0.0
ee5e5fe91cd6c6e7,3134,pedestrian,KF,0.15018098334995766,277.63805412599515,0.076171875,0.15810037537347207,0.22616458225966876,0.22616458225966876,0.15810037537347207,-0.06806420688619669,0.0
ee5e5fe91cd6c6e7,3138,pedestrian,CV,1.3725783411915609,18.550905841813076,0.5986328125,1.335795651778425,1.2027993962727255,1.335795651778425,1.2027993962727255,0.0,-0.1329962555056996
ee5e5fe91cd6c6e7,3147,pedestrian,CV,1.1305611014005839,19.026584366574173,0.378662109375,0.8796050281457384,0.38474111529601035,0.8796050281457384,0.38474111529601035,0.0,-0.494863912849728
ee5e5fe91cd6c6e7,3161,pedestrian,CV,1.1297473482937666,9.678651466541094,0.3271484375,1.2367985533418715,1.1019275612944577,1.2367985533418715,1.1019275612944577,0.0,-0.13487099204741382
ee5e5fe91cd6c6e7,3190,pedestrian,KF,0.31347930889235975,69.32349612034956,0.031494140625,1.4129784554337894,1.6885979371518114,1.6885979371518114,1.4129784554337894,-0.275619481718022,0.0
ee5e5fe91cd6c6e7,3194,pedestrian,CV,1.0904759690468173,17.615935937471082,0.556640625,0.6187976657950048,0.7996853101124365,0.6187976657950048,0.6187976657950048,0.0,0.18088764431743165
ef30c381751c832,3024,pedestrian,CV,1.243315296820859,9.40685452249402,1.007568359375,0.36537885224652505,0.8865024381414675,0.36537885224652505,0.36537885224652505,0.0,0.5211235858949423
ef30c381751c832,3035,pedestrian,CV,1.1930302377022188,6.469412807733637,0.98974609375,0.7311335562038077,0.895513936434442,0.7311335562038077,0.7311335562038077,0.0,0.16438038023063428
ef30c381751c832,3046,pedestrian,KF,0.6462610127910753,36.29309794136649,0.410888671875,2.4027479173610238,1.9737048373260049,1.9737048373260049,1.9737048373260049,0.4290430800350189,0.0
f07589a399547917,2267,cyclist,CV,4.069250531574334,6.89095331236517,0.63238525390625,11.780142639651416,10.408261978682685,11.780142639651416,10.408261978682685,0.0,-1.3718806609687313
f21c5ea7c094490b,1101,pedestrian,KF,0.0510191187631452,347.5066344896914,0.015472412109375,0.06905668875236458,0.07467466902280394,0.07467466902280394,0.06905668875236458,-0.00561798027043936,0.0
f21c5ea7c094490b,1102,pedestrian,KF,0.1472474367090896,370.88499041401894,0.038909912109375,0.11917551622804681,0.05472478766018632,0.05472478766018632,0.05472478766018632,0.0644507285678605,0.0
f21c5ea7c094490b,1103,pedestrian,KF,0.1263392789935767,426.11797832157384,0.063995361328125,0.1945762974968663,0.10051571808107125,0.10051571808107125,0.10051571808107125,0.09406057941579506,0.0
